Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
35,No,Non-Travel,407,Human Resources,29.0,2.0,Human Resources,1,268,1.0,Female,73,4,1,MANAGER,1.0,Single,5726.0,11336,2.0,Y,No,11,3,3,80,2,10.0,0,3.0,0,0,0,0
27,No,Travel_Rarely,847,  Sales  ,5.0,4.0,Technical Degree,1,103,3.0,Male,40,3,1,Sales Representative,4.0,SINGLE,6448.0,14963,2.0,Y,No,11,4,3,80,1,12.0,0,4.0,1,0,1,1
32,No,Travel_Rarely,950,Research & Development,3.0,3.0,Technical Degree,1,1027,1.0,Male,92,3,2,Laboratory Technician,2.0,Divorced,10807.0,4662,3.0,Y,no,16,3,2,80,1,8.0,2,3.0,3,0,1,1
47,No,TRAVEL_RARELY,305,Research & Development,1.0,4.0,MEDICAL,1,734,3.0,Female,47,2,3,Laboratory Technician,4.0,SINGLE,11211.0,8229,2.0,Y,No,11,3,2,80,0,23.0,2,4.0,11,4,1,1
23,No,TRAVEL_RARELY,205,SALES,10.0,3.0,other,1,279,1.0,Female,83,2,1,Sales Representative,3.0,Married,9934.0,6644,1.0,Y,No,13,3,3,80,0,0.0,0,,0,0,0,0
33,No,Travel_Rarely,615,Sales,19.0,3.0,Technical Degree,1,607,1.0,Female,62,2,3,Sales Executive,3.0,Single,10838.0,11384,1.0,Y,No,20,3,4,80,2,14.0,1,3.0,5,1,4,0
33,No,Travel_Frequently,1109,  Sales  ,6.0,3.0,Marketing,1,600,1.0,Male,63,4,3,Sales Executive,1.0,married,11485.0,23219,5.0,Y,Yes,16,4,2,80,1,12.0,3,3.0,5,0,5,4
36,No,TRAVEL_RARELY,693,Research & Development,4.0,,Life Sciences,1,924,3.0,Male,85,1,2,Healthcare Representative,2.0,Married,11427.0,25983,2.0,Y,Yes,11,3,1,80,2,11.0,5,2.0,0,0,0,0
43,Yes,Travel_Rarely,915,Research & Development,22.0,2.0,Technical Degree,1,551,4.0,Male,48,3,2,Healthcare Representative,1.0,Married,8813.0,3494,7.0,Y,Yes,17,3,4,80,0,13.0,5,2.0,5,0,3,0
45,No,Travel_Frequently,894,SALES,1.0,3.0,Marketing,1,702,4.0,Male,80,4,5,Manager,4.0,Married,17083.0,10964,4.0,Y,1,14,4,1,80,2,23.0,5,3.0,16,0,1,6
22,N,Travel_Rarely,796,Sales,4.0,3.0,life sciences,1,432,1.0,Male,54,4,1,Sales Executive,2.0,Single,6492.0,23623,3.0,Y,No,12,3,3,80,1,0.0,6,2.0,0,0,0,0
44,Yes,TRAVEL_RARELY,995,Research & Development,3.0,2.0,Other,1,122,4.0,Male,30,2,2,Research Scientist,1.0,Married,9024.0,10265,0.0,Y,No,11,3,1,80,2,22.0,1,3.0,0,0,0,0
23,No,TRAVEL_RARELY,764,Research & Development,,2.0,Life Sciences,1,795,3.0,Male,65,3,2,Manager,1.0,Married,10120.0,15172,3.0,Y,No,11,3,1,80,1,0.0,2,2.0,0,0,0,0
44,no,Travel_Rarely,657,Research & Development,,2.0,Medical,1,45,2.0,Male,85,4,2,Manufacturing Director,2.0,Divorced,10029.0,22149,3.0,Y,No,11,3,4,80,3,16.0,5,3.0,8,0,3,3
27,N,Non-Travel,161,Research & Development,9.0,2.0,Life Sciences,1,1346,3.0,Male,69,3,2,Laboratory Technician,1.0,Divorced,9021.0,3197,4.0,Y,No,14,4,4,80,1,6.0,3,3.0,4,2,0,1
42,0,Travel_Rarely,829,Research & Development,16.0,1.0,Technical Degree,1,1002,4.0,Male,82,3,2,LABORATORY TECHNICIAN,4.0,Married,8784.0,19613,4.0,Y,No,13,3,1,80,0,19.0,5,3.0,7,3,1,7
33,N,Travel_Frequently,156,Research & Development,1.0,1.0,Medical,1,236,,Male,87,2,1,Healthcare Representative,1.0,Divorced,5208.0,13484,2.0,Y,no,14,3,2,80,1,12.0,0,4.0,3,1,0,1
28,No,Travel_Rarely,633,RESEARCH & DEVELOPMENT,1.0,2.0,Life Sciences,1,870,2.0,,99,2,3,Manager,3.0,Divorced,11774.0,5407,2.0,Y,No,11,3,2,80,1,7.0,4,3.0,5,2,0,5
38,no,Travel_Frequently,1267,Research & Development,17.0,2.0,Technical Degree,1,673,3.0,Female,70,4,2,Manufacturing Director,2.0,Divorced,9701.0,14584,3.0,Y,no,11,4,2,80,1,14.0,1,2.0,2,0,2,0
48,0,Travel_Rarely,398,Research & Development,14.0,3.0,Technical Degree,1,1118,2.0,Female,64,1,2,research scientist,1.0,  Married  ,11547.0,10838,1.0,Y,No,11,3,1,80,1,25.0,1,3.0,6,1,5,3
39,No,Travel_Frequently,1277,RESEARCH & DEVELOPMENT,1.0,2.0,LIFE SCIENCES,1,1034,1.0,Female,72,4,2,Healthcare Representative,3.0,Married,8473.0,10514,2.0,Y,No,11,4,3,80,0,19.0,4,3.0,1,0,1,0
38,No,  Travel_Rarely  ,817,Research & Development,7.0,4.0,Other,1,155,3.0,Female,35,4,3,Manufacturing Director,4.0,Single,13436.0,12209,3.0,Y,No,16,3,1,80,1,17.0,4,3.0,5,5,1,5
41,No,Travel_Rarely,1488,Research & Development,7.0,2.0,Medical,1,700,2.0,Male,35,2,1,Manager,3.0,Single,8656.0,14027,3.0,Y,Yes,17,3,4,80,0,20.0,4,4.0,2,2,0,2
32,No,Travel_Rarely,1125,Sales,17.0,2.0,TECHNICAL DEGREE,1,893,3.0,Male,46,1,2,SALES EXECUTIVE,3.0,Single,8902.0,18200,3.0,Y,no,11,3,1,80,1,7.0,3,4.0,1,1,1,1
34,No,Travel_Rarely,218,Research & Development,3.0,1.0,Other,1,1301,2.0,Female,37,2,2,Research Director,4.0,divorced,9054.0,4794,1.0,Y,no,11,3,3,80,1,15.0,5,1.0,0,0,0,0
34,No,Non-Travel,961,Research & Development,5.0,2.0,Technical Degree,1,177,2.0,Male,53,3,1,Manager,1.0,Single,8967.0,16177,3.0,Y,no,18,3,3,80,0,7.0,4,3.0,4,0,1,4
33,no,travel_rarely,1461,Sales,1.0,4.0,Life Sciences,1,1326,1.0,Female,89,3,2,SALES EXECUTIVE,2.0,Married,11279.0,16426,2.0,Y,Yes,15,3,4,80,3,13.0,6,3.0,1,1,0,1
60,No,Non-Travel,306,Sales,4.0,2.0,Life Sciences,1,1029,2.0,Male,37,1,1,SALES REPRESENTATIVE,1.0,Divorced,7671.0,7964,4.0,Y,No,20,3,1,80,1,34.0,4,3.0,3,0,1,0
41,no,Travel_Rarely,1478,Research & Development,,,Life Sciences,1,822,1.0,Female,96,1,2,Healthcare Representative,3.0,Married,8403.0,24989,2.0,Y,No,18,3,1,80,0,16.0,6,2.0,4,2,3,0
33,Yes,  Travel_Rarely  ,1333,  Research & Development  ,7.0,3.0,Life Sciences,1,452,,Female,53,1,2,MANAGER,2.0,Divorced,8275.0,19413,1.0,Y,No,16,3,2,80,0,6.0,1,3.0,5,1,5,0
46,N,Non-Travel,1165,Sales,16.0,4.0,MARKETING,1,764,3.0,Female,57,2,1,Sales Executive,3.0,Married,9297.0,12330,3.0,Y,Yes,15,3,2,80,1,28.0,4,3.0,0,0,0,0
34,No,Non-Travel,1402,RESEARCH & DEVELOPMENT,2.0,3.0,Other,1,1369,2.0,Male,30,4,2,Laboratory Technician,4.0,divorced,10845.0,10845,2.0,Y,No,16,3,1,80,1,11.0,0,3.0,5,0,2,5
42,No,Travel_Rarely,1175,Research & Development,1.0,3.0,Technical Degree,1,792,3.0,Male,91,4,2,Laboratory Technician,2.0,Single,10348.0,17932,4.0,Y,No,18,3,3,80,0,17.0,5,1.0,2,1,0,0
29,Yes,Travel_Rarely,556,Research & Development,8.0,4.0,technical degree,1,191,1.0,Male,56,4,1,Research Scientist,2.0,Married,9408.0,9562,1.0,Y,No,11,3,3,80,1,3.0,6,3.0,3,1,2,3
31,No,Travel_Frequently,707,Research & Development,1.0,3.0,Other,1,1218,1.0,Male,47,4,3,Laboratory Technician,4.0,Married,13240.0,21104,2.0,Y,Yes,22,3,1,80,1,6.0,6,3.0,6,5,3,0
30,No,TRAVEL_RARELY,1127,research & development,19.0,2.0,Life Sciences,1,1312,3.0,Male,66,2,2,Manager,2.0,Single,8501.0,9407,1.0,Y,Yes,14,4,2,80,0,8.0,1,3.0,5,0,0,5
41,No,Travel_Rarely,1484,Sales,6.0,3.0,Other,1,438,1.0,Male,52,1,2,Manager,1.0,Married,,8431,0.0,Y,1,13,3,1,80,2,17.0,3,4.0,0,0,0,0
32,No,Travel_Rarely,344,Research & Development,1.0,1.0,MEDICAL,1,404,1.0,Female,32,1,4,Research Scientist,4.0,Married,13583.0,6049,4.0,Y,No,16,3,4,80,0,13.0,6,3.0,11,2,1,2
60,no,Travel_Rarely,677,Research & Development,14.0,2.0,Medical,1,1275,4.0,Male,51,1,2,Manufacturing Director,2.0,Divorced,11419.0,14491,1.0,Y,Yes,11,3,1,80,0,40.0,3,4.0,3,0,0,2
31,no,Travel_Frequently,172,Research & Development,3.0,4.0,Life Sciences,1,29,3.0,Female,61,3,2,Manufacturing Director,1.0,Married,9673.0,20065,2.0,Y,No,11,4,3,80,1,13.0,6,,0,0,0,0
26,No,Non-Travel,747,Human Resources,2.0,3.0,Life Sciences,1,909,3.0,Female,71,4,1,Manager,1.0,Divorced,,21736,3.0,Y,N,13,4,2,80,2,0.0,2,2.0,0,0,0,0
25,N,Travel_Rarely,1329,Research & Development,13.0,1.0,medical,1,791,3.0,Male,49,3,2,Manufacturing Director,2.0,  Married  ,10019.0,2845,3.0,Y,No,17,3,4,80,1,0.0,4,3.0,0,0,0,0
51,No,Travel_Rarely,329,Research & Development,6.0,3.0,Other,1,301,2.0,Male,99,4,2,Research Scientist,4.0,Single,8689.0,7839,2.0,Y,No,18,4,2,80,0,28.0,3,3.0,6,0,0,6
47,No,Travel_Rarely,1236,Research & Development,26.0,3.0,Other,1,907,1.0,Male,40,1,4,Research Director,3.0,Divorced,13274.0,14086,2.0,Y,Yes,11,3,2,80,0,28.0,0,3.0,16,2,0,0
46,N,NON-TRAVEL,290,  Research & Development  ,1.0,2.0,Medical,1,1206,2.0,Female,37,3,5,Research Director,2.0,Married,13394.0,10969,4.0,Y,No,11,3,4,80,0,24.0,4,4.0,15,0,0,0
59,No,Non-Travel,991,Research & Development,11.0,4.0,Medical,1,703,2.0,Male,48,1,1,  Laboratory Technician  ,4.0,Single,7572.0,9511,3.0,Y,No,22,3,2,80,0,36.0,5,3.0,0,0,0,0
28,No,Travel_Rarely,396,Human Resources,2.0,2.0,Other,1,1081,4.0,Female,96,3,2,Manager,2.0,  Single  ,10671.0,19986,4.0,Y,No,14,3,3,80,1,8.0,2,4.0,7,0,0,7
27,Yes,Travel_Frequently,569,  Sales  ,15.0,3.0,  Technical Degree  ,1,470,4.0,Male,75,1,2,Sales Representative,2.0,Married,9400.0,24606,5.0,Y,Yes,11,3,2,80,3,5.0,1,4.0,4,3,0,0
44,No,Travel_Frequently,294,Research & Development,2.0,1.0,Life Sciences,1,772,4.0,Female,32,3,2,RESEARCH DIRECTOR,3.0,  Married  ,6151.0,7130,3.0,Y,Yes,11,4,1,80,2,21.0,0,3.0,5,5,0,0
40,No,Travel_Rarely,841,RESEARCH & DEVELOPMENT,4.0,4.0,Medical,1,1391,4.0,Female,64,3,2,Laboratory Technician,3.0,Single,8987.0,25436,2.0,Y,No,15,4,4,80,2,18.0,5,,1,1,0,1
39,no,Travel_Frequently,1047,Sales,1.0,2.0,  Life Sciences  ,1,690,2.0,Female,98,2,1,Sales Representative,1.0,Married,7870.0,8030,3.0,Y,No,15,4,4,80,0,18.0,5,3.0,0,0,0,0
21,Yes,Non-Travel,708,Research & Development,,2.0,Technical Degree,1,180,4.0,Male,59,1,1,  Laboratory Technician  ,3.0,Single,7104.0,10810,2.0,Y,No,11,3,3,80,1,0.0,0,3.0,0,0,0,0
35,No,  Travel_Rarely  ,1150,Research & Development,29.0,4.0,Technical Degree,1,549,4.0,Male,72,3,2,  Research Scientist  ,1.0,Single,8247.0,16093,1.0,Y,N,11,3,4,80,1,10.0,1,3.0,3,3,3,3
38,No,Non-Travel,772,Research & Development,2.0,1.0,Life Sciences,1,73,3.0,Male,40,1,2,Research Scientist,2.0,MARRIED,10838.0,2172,3.0,Y,No,19,3,1,80,1,16.0,6,3.0,8,3,0,0
31,No,Travel_Rarely,1328,Human Resources,3.0,3.0,Other,1,1212,2.0,Male,36,3,2,HR Business Partner,3.0,Single,8111.0,17111,2.0,Y,No,16,4,1,80,1,,5,2.0,1,1,1,1
19,No,Travel_Rarely,1071,Research & Development,23.0,3.0,Technical Degree,1,188,4.0,Male,54,2,2,Research Director,1.0,  Married  ,10065.0,12688,3.0,Y,no,18,3,3,80,0,0.0,2,2.0,0,0,0,0
33,no,Travel_Frequently,1313,Research & Development,2.0,1.0,Other,1,106,1.0,Male,69,3,3,healthcare representative,2.0,Divorced,12901.0,21790,1.0,Y,Yes,18,3,4,80,2,16.0,4,2.0,6,4,1,0
41,No,Travel_Rarely,1188,Research & Development,8.0,3.0,Medical,1,377,4.0,Female,59,3,2,MANAGER,2.0,Divorced,7323.0,7491,2.0,Y,Yes,11,3,3,80,0,14.0,3,3.0,3,1,0,3
32,No,TRAVEL_FREQUENTLY,698,Sales,15.0,2.0,LIFE SCIENCES,1,1064,1.0,Female,41,1,1,Manager,3.0,Single,6066.0,24508,1.0,Y,Yes,11,3,4,80,0,8.0,4,2.0,4,0,2,4
35,no,Travel_Frequently,676,Sales,,1.0,Technical Degree,1,1031,,Male,88,4,1,Manager,4.0,Married,7685.0,20047,3.0,Y,no,14,3,2,80,0,6.0,6,4.0,0,0,0,0
38,No,Travel_Rarely,124,RESEARCH & DEVELOPMENT,16.0,2.0,  Medical  ,1,853,1.0,Male,83,2,1,Laboratory Technician,3.0,Single,9657.0,24200,3.0,Y,No,16,3,4,80,1,16.0,1,3.0,2,2,0,2
35,No,Travel_Rarely,1135,Research & Development,4.0,3.0,Technical Degree,1,468,3.0,Female,77,2,2,Laboratory Technician,4.0,MARRIED,11485.0,6568,4.0,Y,Yes,11,3,1,80,1,13.0,0,3.0,0,0,0,0
28,No,Travel_Frequently,382,Research & Development,1.0,3.0,Other,1,1056,2.0,,62,1,1,research director,4.0,Divorced,9991.0,23485,3.0,Y,Yes,18,3,2,80,0,,6,2.0,1,1,1,1
37,no,Travel_Rarely,258,,8.0,4.0,Technical Degree,1,1436,4.0,Female,39,2,3,Laboratory Technician,3.0,Single,,10892,,Y,No,12,3,4,80,0,12.0,1,3.0,7,1,0,0
30,No,Travel_Rarely,1093,Sales,26.0,4.0,Marketing,1,362,2.0,Male,58,3,3,Sales Executive,1.0,Married,8691.0,8945,4.0,Y,Yes,18,3,2,80,2,10.0,4,3.0,6,4,3,4
42,No,Travel_Frequently,150,Research & Development,3.0,1.0,Medical,1,41,2.0,Male,53,2,3,LABORATORY TECHNICIAN,4.0,Married,11346.0,4555,2.0,Y,Yes,12,3,1,80,0,17.0,0,3.0,5,2,2,5
35,No,Non-Travel,1046,  Research & Development  ,1.0,2.0,Other,1,885,3.0,Female,63,2,1,Research Director,3.0,Divorced,6745.0,2962,2.0,Y,No,13,3,4,80,1,9.0,3,3.0,3,0,2,0
22,No,Travel_Rarely,1433,Sales,4.0,1.0,Technical Degree,1,82,1.0,Male,34,2,2,Sales Executive,1.0,Single,9724.0,21123,3.0,Y,No,13,3,4,80,1,0.0,0,2.0,0,0,0,0
34,No,Non-Travel,211,Research & Development,22.0,2.0,Technical Degree,1,1336,2.0,Male,91,2,1,Manufacturing Director,3.0,Married,4808.0,4681,4.0,Y,No,18,3,4,80,2,9.0,1,3.0,1,1,0,0
32,No,Travel_Rarely,685,Sales,6.0,1.0,Other,1,269,3.0,Male,53,4,3,SALES REPRESENTATIVE,4.0,Divorced,11067.0,26672,5.0,Y,No,19,3,3,80,1,,5,,7,4,0,1
33,No,Travel_Rarely,1448,RESEARCH & DEVELOPMENT,8.0,3.0,Life Sciences,1,1305,1.0,Female,96,1,2,  Manufacturing Director  ,3.0,Single,9844.0,16085,3.0,Y,No,18,3,4,80,1,11.0,5,1.0,0,0,0,0
32,No,Travel_Rarely,341,SALES,4.0,2.0,Life Sciences,1,329,3.0,Female,45,4,3,manager,2.0,SINGLE,13082.0,21378,2.0,Y,No,14,3,4,80,1,8.0,4,3.0,6,1,2,0
31,no,Travel_Frequently,713,Sales,1.0,2.0,Life Sciences,1,1361,,Female,90,3,3,Manager,4.0,Divorced,9964.0,17836,4.0,Y,no,16,3,1,80,0,,3,1.0,6,0,0,2
44,No,travel_rarely,1095,RESEARCH & DEVELOPMENT,2.0,5.0,Life Sciences,1,710,4.0,Female,34,2,2,Research Director,2.0,DIVORCED,10637.0,26678,2.0,Y,Yes,13,3,4,80,0,22.0,6,3.0,0,0,0,0
19,No,Travel_Frequently,1332,Sales,17.0,4.0,Life Sciences,1,1283,,Male,49,3,1,Sales Executive,4.0,Divorced,8193.0,23118,2.0,Y,No,15,3,2,80,0,0.0,5,2.0,0,0,0,0
36,No,Travel_Rarely,530,Research & Development,5.0,3.0,Medical,1,352,4.0,Male,77,1,1,Healthcare Representative,3.0,MARRIED,5026.0,2204,3.0,Y,Yes,11,3,3,80,3,14.0,6,3.0,4,4,0,4
18,No,Travel_Frequently,859,Research & Development,27.0,1.0,TECHNICAL DEGREE,1,1392,3.0,Female,79,1,1,Laboratory Technician,,Divorced,5239.0,11961,0.0,Y,No,20,3,4,80,1,0.0,1,4.0,0,0,0,0
41,no,Travel_Rarely,762,  Sales  ,19.0,3.0,Technical Degree,1,454,1.0,Female,56,3,1,  Sales Executive  ,3.0,Divorced,7439.0,23799,2.0,Y,1,21,3,3,80,0,18.0,3,3.0,1,1,1,1
33,No,Travel_Rarely,1345,Sales,3.0,2.0,Life Sciences,1,1018,2.0,Female,86,2,1,Sales Executive,2.0,Married,6826.0,14621,2.0,Y,No,11,3,3,80,0,9.0,3,2.0,2,0,0,0
38,No,TRAVEL_FREQUENTLY,995,RESEARCH & DEVELOPMENT,4.0,2.0,Life Sciences,1,775,2.0,Female,64,2,2,Manager,4.0,MARRIED,10202.0,2806,4.0,Y,No,16,3,1,80,1,21.0,1,3.0,0,0,0,0
34,Yes,Travel_Rarely,606,SALES,5.0,2.0,Marketing,1,34,4.0,Male,39,4,2,Sales Executive,1.0,SINGLE,8751.0,14312,2.0,Y,Yes,16,3,1,80,1,10.0,1,3.0,3,0,3,2
23,Yes,Travel_Rarely,125,Research & Development,2.0,1.0,Medical,1,882,2.0,Male,36,2,2,Research Director,2.0,Divorced,8144.0,16135,2.0,Y,No,19,3,2,80,1,3.0,6,3.0,3,0,3,3
39,yes,Travel_Frequently,633,Sales,2.0,2.0,Life Sciences,1,531,2.0,Female,51,1,1,Sales Representative,4.0,  Married  ,7001.0,21948,1.0,Y,No,11,3,2,80,2,21.0,2,2.0,1,1,1,0
42,No,Travel_Rarely,681,Research & Development,29.0,3.0,medical,1,493,1.0,Male,63,3,3,Healthcare Representative,2.0,Married,11562.0,13027,4.0,Y,No,18,3,3,80,1,18.0,5,3.0,5,2,4,3
45,No,  Travel_Frequently  ,452,Sales,,1.0,TECHNICAL DEGREE,1,965,3.0,Male,43,2,2,Sales Executive,1.0,Single,9915.0,8241,2.0,Y,Yes,13,3,3,80,0,26.0,3,3.0,4,0,0,1
46,No,Travel_Rarely,629,SALES,1.0,2.0,marketing,1,524,2.0,Female,93,4,3,Sales Representative,2.0,Single,10969.0,10946,3.0,Y,Yes,11,3,3,80,0,28.0,1,4.0,5,0,2,0
45,No,Travel_Rarely,587,Sales,12.0,2.0,Life Sciences,1,1080,4.0,Male,44,3,2,SALES EXECUTIVE,4.0,Single,5099.0,14799,3.0,Y,Yes,11,3,3,80,1,22.0,5,4.0,6,6,0,3
47,No,Travel_Rarely,906,Research & Development,25.0,2.0,Medical,1,1263,2.0,Male,84,3,2,Manufacturing Director,,Divorced,8239.0,2396,1.0,Y,No,20,3,4,80,1,26.0,5,3.0,5,5,2,0
23,no,  Non-Travel  ,722,Research & Development,10.0,3.0,TECHNICAL DEGREE,1,920,,Female,43,2,1,manager,1.0,Married,8252.0,26496,2.0,Y,No,14,3,3,80,0,0.0,4,2.0,0,0,0,0
38,No,Travel_Rarely,1016,Sales,17.0,2.0,Technical Degree,1,655,2.0,Female,75,3,2,Sales Executive,4.0,Single,6527.0,14817,3.0,Y,No,17,3,3,80,2,20.0,1,4.0,4,1,0,4
31,No,TRAVEL_RARELY,608,Research & Development,6.0,5.0,Life Sciences,1,723,3.0,Female,48,4,3,Healthcare Representative,4.0,DIVORCED,8729.0,8584,4.0,Y,N,17,3,2,80,0,10.0,1,3.0,10,1,1,3
36,no,Travel_Rarely,1291,Sales,1.0,2.0,life sciences,1,952,1.0,Female,70,3,4,Sales Representative,1.0,Married,13919.0,16367,,Y,Yes,18,3,3,80,0,21.0,3,4.0,15,0,0,3
24,No,Travel_Rarely,266,Research & Development,9.0,3.0,LIFE SCIENCES,1,208,4.0,Female,97,4,1,Research Director,2.0,Single,9775.0,8583,2.0,Y,Yes,16,3,3,80,0,3.0,2,3.0,1,1,0,0
41,No,travel_rarely,1428,Sales,1.0,3.0,Life Sciences,1,1187,1.0,Male,49,4,2,Sales Executive,4.0,Divorced,5866.0,10990,2.0,Y,Yes,14,4,1,80,1,19.0,3,3.0,4,0,0,0
27,No,TRAVEL_RARELY,1430,Sales,1.0,2.0,Life Sciences,1,1047,,Female,99,2,2,Sales Executive,3.0,divorced,10532.0,24996,2.0,Y,No,22,4,4,80,0,2.0,4,3.0,2,2,2,1
44,Yes,Travel_Rarely,1334,Sales,,3.0,other,1,1417,4.0,Male,78,4,2,  Sales Executive  ,2.0,Divorced,8834.0,20648,0.0,Y,Yes,17,3,4,80,0,19.0,3,2.0,1,1,1,0
38,No,TRAVEL_FREQUENTLY,694,sales,5.0,4.0,Other,1,144,3.0,Male,86,3,1,  Sales Representative  ,1.0,Divorced,6940.0,23254,2.0,Y,No,13,3,1,80,0,15.0,2,3.0,3,3,1,2
47,No,Travel_Rarely,572,Sales,1.0,2.0,Other,1,319,2.0,Male,66,1,2,MANAGER,4.0,Married,6866.0,11064,3.0,Y,No,14,3,2,80,2,24.0,3,3.0,5,5,5,5
33,No,Travel_Rarely,1248,Research & Development,19.0,4.0,  Medical  ,1,514,1.0,Female,84,3,1,MANAGER,2.0,Married,7016.0,17370,3.0,Y,Y,12,4,3,80,0,12.0,0,2.0,4,0,4,4
22,No,Travel_Rarely,661,Research & Development,10.0,1.0,Technical Degree,1,303,3.0,Female,60,4,2,Research Director,2.0,Divorced,9110.0,14695,2.0,Y,No,12,3,4,80,1,2.0,4,3.0,2,2,2,2
33,N,  Travel_Frequently  ,925,Research & Development,5.0,3.0,life sciences,1,1429,1.0,Female,51,1,1,Manager,4.0,Single,6866.0,23760,1.0,Y,Yes,14,4,2,80,0,13.0,3,2.0,1,0,1,1
50,N,Travel_Rarely,1268,RESEARCH & DEVELOPMENT,8.0,2.0,Other,1,1318,2.0,Male,87,2,3,Laboratory Technician,2.0,Single,12461.0,24293,3.0,Y,No,13,3,4,80,0,31.0,0,3.0,9,0,2,0
25,No,Travel_Rarely,892,Research & Development,2.0,3.0,Technical Degree,1,711,4.0,Female,99,2,2,Research Scientist,4.0,Married,10949.0,2670,1.0,Y,No,18,4,1,80,0,6.0,0,3.0,6,6,2,0
43,No,Travel_Rarely,1185,Research & Development,5.0,1.0,Life Sciences,1,1344,1.0,Male,89,4,2,Laboratory Technician,2.0,Single,11100.0,25798,3.0,Y,No,20,3,3,80,0,22.0,5,3.0,0,0,0,0
36,yes,Travel_Rarely,272,Research & Development,2.0,1.0,Technical Degree,1,1139,3.0,Male,68,1,3,HEALTHCARE REPRESENTATIVE,2.0,Married,11312.0,13800,3.0,Y,No,13,3,3,80,2,14.0,1,3.0,5,0,0,3
29,No,Travel_Rarely,476,RESEARCH & DEVELOPMENT,3.0,4.0,  Life Sciences  ,1,647,4.0,Male,69,1,1,Laboratory Technician,4.0,Married,7478.0,9818,4.0,Y,Yes,22,4,4,80,0,,2,3.0,1,1,0,1
30,Yes,Travel_Rarely,653,RESEARCH & DEVELOPMENT,5.0,3.0,Medical,1,811,1.0,Male,88,2,2,Research Scientist,1.0,MARRIED,11018.0,12598,2.0,Y,No,12,3,1,80,0,10.0,4,3.0,0,0,0,0
37,No,Non-Travel,1040,sales,26.0,3.0,Marketing,1,376,4.0,,97,3,2,Manager,2.0,Married,10284.0,26748,2.0,Y,Yes,15,3,3,80,1,13.0,5,2.0,8,3,0,1
22,Y,travel_rarely,212,HUMAN RESOURCES,1.0,1.0,Human Resources,1,516,2.0,Male,75,3,1,Human Resources,1.0,Single,6337.0,26553,3.0,Y,No,13,4,2,80,2,3.0,3,3.0,0,0,0,0
23,No,Travel_Rarely,716,  Research & Development  ,11.0,5.0,TECHNICAL DEGREE,1,264,3.0,,49,1,2,Laboratory Technician,2.0,Married,8613.0,13571,1.0,Y,N,16,3,2,80,0,4.0,5,3.0,1,1,0,0
44,No,Travel_Frequently,178,Research & Development,29.0,3.0,  Technical Degree  ,1,852,3.0,Male,34,3,1,research scientist,2.0,Married,9141.0,15049,2.0,Y,1,13,3,3,80,1,25.0,6,2.0,2,0,0,0
38,Y,Travel_Rarely,853,Research & Development,1.0,1.0,Technical Degree,1,1401,4.0,Male,79,2,1,Research Scientist,3.0,Married,5994.0,23847,3.0,Y,No,19,3,1,80,0,9.0,3,2.0,0,0,0,0
31,No,Travel_Frequently,249,Sales,15.0,2.0,Life Sciences,1,692,1.0,Male,37,4,1,SALES EXECUTIVE,2.0,  Single  ,6332.0,21175,1.0,Y,No,18,4,1,80,2,10.0,6,4.0,1,1,0,1
37,Yes,TRAVEL_RARELY,257,Sales,5.0,3.0,Marketing,1,717,3.0,Male,40,2,4,Sales Representative,2.0,Single,11968.0,16528,0.0,Y,No,11,3,3,80,0,14.0,1,1.0,11,0,11,5
27,no,Travel_Rarely,1170,Research & Development,1.0,1.0,other,1,1145,4.0,Female,50,2,3,Research Director,4.0,Married,9626.0,2598,4.0,Y,No,15,3,1,80,0,5.0,1,4.0,5,0,1,1
24,No,travel_rarely,1427,Research & Development,25.0,2.0,Technical Degree,1,375,2.0,Male,98,2,1,  Research Scientist  ,4.0,Married,6897.0,21603,0.0,Y,No,11,3,4,80,0,2.0,5,4.0,2,2,0,1
36,No,TRAVEL_FREQUENTLY,891,Sales,16.0,2.0,Technical Degree,1,912,2.0,Male,77,4,2,Manager,1.0,SINGLE,7871.0,22022,2.0,Y,no,11,3,1,80,0,10.0,6,2.0,2,0,0,1
36,No,Travel_Rarely,857,SALES,17.0,4.0,Other,1,275,1.0,Female,98,4,2,SALES REPRESENTATIVE,3.0,Married,10487.0,19060,2.0,Y,No,13,3,2,80,3,8.0,1,3.0,0,0,0,0
37,No,Travel_Rarely,990,Research & Development,9.0,3.0,Other,1,1245,4.0,Female,65,2,2,HEALTHCARE REPRESENTATIVE,3.0,Single,11031.0,19427,0.0,Y,No,20,3,1,80,1,19.0,4,4.0,5,0,2,3
45,No,Travel_Frequently,413,Research & Development,29.0,1.0,Other,1,969,2.0,Male,54,1,1,Healthcare Representative,3.0,Divorced,9232.0,24033,3.0,Y,No,17,3,1,80,0,,2,3.0,0,0,0,0
